text,label
what is the judicial institution it expresses to prosecute the killers of jihad alasbahi your tweets show your support for the houthi terrorist gang that ended humanity and womens rights,1
how the coronavirus pandemic shows that christian white nationalism is a much greater threat to the us than radical islam,1
boycottchineseproducts definitely i agree with you this is what needs to be understood by idiots commenting about iphones or labeling people as bakhts aur kami rah jaye toh start playing the muslim card,1
liar those hadith come from the usc muslim student association hadith web site and here is more,1
you just proved that you are stupid i just showed you the hadiths where mohammed calls women stupid and you still deny it,1
rt now lets be clear its not the minority within islam that believes in violence against blasphemers its the majorit,1
ive had too much from donna b using my saviors name in vain right on air on the five tonight shame on donna who called herself a good christian woman at one point last year shame on fox shame on the rest of the panel for not speaking up,1
celebrating the strength and resilience of women naureen akhtar is a christian woman who has been empowering women by participating in community forums working towards gender equality equal rights as well as an end to violence against women internationalwomensday,1
too many of the schools you support are about radical christian right indoctrination not education a violation of the constitution and the 1st amendment we will tell treasury to reexamine their taxexempt status when we take over 1202021,1
you tell me everything i need to know by your responsechristian woman the pretrump status quo was protecting and promoting civil rights voting rights health care equal pay better education humane treatment for immigrants denouncing racism current day is whats evil,1
she is a radical islamist who never condemns terrorists slaying non muslims why shud she support islamisation of europeusa which will soon engulf all non muslims starting from christians wake up world before it is too late,1
whaat turkey is fighting uyghur muslims turkey just cant fight huge country like china but she is not against muslims you idiot,1
and you are an obvious liar because you pick the smallest part of the story to tell your lie with,1
has bloomenthal ever written about the endless attacks by his muslims on egyptian copts,1
those losers snakes that got exposed by god is everyone i know dont play stupid with me now the federal reserve killed with black magic as well trying to save the dollar well you idiots shouldnt destroy all the muslim countries to begin with not smart anyways god has my back,1
there have been 22000 islamic terrorist attacks since 911,1
sorry dems not getting my vote u support islamic terrorism amd meddle in indian internal affairs,1
im going to explain this like youre an idiot because it isnt helping a majority of muslims believe that internal jihad is more important this has almost always been the case and i didnt dispute this this doesnt mean that religious war against nonbelievers is not jihad,1
every fk muslim never gone against the russians culprits killers of everything muslim and these ex proletarian muslim idiots always goes against america wrong on you but only concerns palestinians yes only trump,1
hello nigerian muslims is this idiot speaking for you it will be nice for you to come out and distance yourself from this or the statement will be true of you and your child abusing prophet,1
no one say hindu terrorist except incleftindian muslims why because muslim r worldwide known as terrorist migraine to human existence curse on humanity cant coexist always thinking of conversation from darul harb to darul islam dreaming raping kafirslove jihad,1
what can i expect from terrorists they are inhumanpakis r islamic jihad war mongers i can expect that from themwhat did we do when they attack when will be outraged for own people own kind own votersown humanity,1
for the same reasons i tell it again again when it comes to kashmir indian muslims amp sanghis are on same page amp i will never try to engage with idiots like u seeing your shit posts more venomous than sanghis just bug off you ganga jamuni cults,1
thats a complete lie you know it britain has a huge amp widely publicized problem with muslim grooming gangs amp knife attacks yet youre all about defending them british liberals are complete idiots,1
if something is bad then it is bad donnow wy people compare it with others dilute d threat islamic terrorism need to counter strongly by authorities bt people like u inspire other muslims to becme terrorist by legitimizing d issue wid comparing rss white supremacist bla bla,1
the man who saddled the nhs with billions in pfi debt opened the nhs up to private providers deregulated the banks took the uk into an illegal war opened up the gates of hell in the middle east amp brought islamic terrorism to our streets sod off,1
awesome job indianarmy india pakistan is synon with terrorism suicidesquad jihad no mercy 4 pakistani islamic terrorists isi or disgrace to humanity looting poor pakistanis amp spoiling islam name freebalochistan no wonder world despise them,1
what slogan isis is using on its flag give me the translation please what these terrorists organisation specify with there name jaisemohammad and whats the concept of darul islam i have started reading quran brother lets see whats more in thatspecially chapter 8,1
because there are no zionist thugs just people protecting themselves from muslim head choppers,1
yes im aware theres a difference between arabs muslims the phenomenon of wife beating isnt unique to arabs are you being racist against arabs the phenomenon of wife beating is seem throughout islamic societies around the globe from pashtuns to indonesians idiot,1
true i respect quran i follow it if you can understand it the meanings are very well well versed but fact is some idiots have manipulated it to suit their nefarious designs and have exploited innocent muslims to do things not mentioned in quran that is were you need to worry,1
go search muslim in china you will find the real meening of azadi just a random demo video one more thing you will not need a passport dont worry our indian army is taking care of those idiot,1
you cant write english this is a stupid word salad equating conventional warsconflicts w religious terrorismintolerance which nowadays is almost solely islamic idiot islamic conquests imperialism biggest slave trade was done by muslims in africa ottoman genocides,1
better you save muslim girls doing prostitution you will get some sabaab idiot community people,1
liz why dont you use your married name like good christian woman do oh thats right you are riding daddies coat tails all about money and filling your pockets go sit down and shut up,1
read unhrc report on india you will know what modi did to muslims so my views are not personal whole world is talking about it you are too blind to accept it 2 in protest some idiots get a chance to create havoc it is true everywhere doesnt mean all protestors are bad,1
guys u know when u debate with someone who is from islam on islamic terrorism means u r wasting your whole time this is just like pakistan who always says we r most peaceful contry around the world sala poora din barbaad ho gya,1
bla bla bla say someone who have not even debate with a learned muslim i see so many videos of village idiot mindset like you being schooled its very cringy when they speak with zero knowledge,1
foolish yoruba muslim arakunrin idiot you dont know ur age mate to counter abi ewu,1
in the name of allah hu akbar please show me one single verse in the quran with the correct context which instructs muslims to kill nonmuslims you will not find one isis and alqaeda are terrorists that falsify the teachings of islam for their own agenda,1
yes people can believe what they want but islam doesnt give them that choice,1
red herring why are your mouth full of sewage why would i debate a liar who says he doesnt retweet for support then slanders and ridicules muslims and calls them idiots it fits nicely with ur style here you r with him dummy,1
the name zarar itself shows who were and still illegitimate children of muslims your family women were raped and idiot like you were born and know you call yourself a proud mullavictim of islam tapa tap tapa tap ghapa ghap ghapa ghap hadd hai bc,1
fucking idiots why the hell do you care if a nonmeat product is labelled halal or not be a good muslim and dont eat it if youre suspicious but charging a fee for a nonmuslim product to be certified safe for muslims is nothing but religious tax on nonmuslims,1
saying you better tell that got damn muslim you have spying on me you fear the usa country but you idiots need to fear me now look at mecca niggr creates a niggr to realize you niggr numerous complexions ill smack a niggr using a crane compliments of sampaio,1
please dont call d salafiisi terrorists jihadisthy enemies of islam humanity just as rss fekus of hinduismindia,1
terrorist talking about humanity falsely blaming hindus for the agenda of jihad and gazwa e hind,1
he says pti more religious and we are not idiot shame on you we are muslim and we are proud of it,1
fuck you every palestinian school teaches children to hate jews and kuffir,1
islam is 1000 years of contributing nothing to mankind but murder and hatred,1
when fuckistan being a islamic terrorism u ppl will see india as hindutva it is ur foolishness india is hindustan where people in diversity if u have brain google it poor fuckistan already in debts failed to success jealous about india,1
you muslims are the problem first divided our subcontinent didnt go to pakistan and then you will not respect hindus and use anything in name of secularism and btw delusion is a serious disorder related to schizophrenia and the word shouldnt be used lightly idiots,1
i got sunni friends that hate wahabbis so whats good dude youre just some fool with a cloak of brandishing yourself as a shia or something to make muslims as a whole look like idiots,1
and all u have to b a muslim to defend jinnah nd radical islamic terrorism,1
you want all muslims to take the burden because of the actions of idiots,1
what is contradicting in that prompt means quick the gov was quick to take action of lockdown which has helped india a lot check the number of deaths and cases better than many other countries idiot muslims thought if you do namazcorona wont affect you,1
pakistan is terrorist statejihad factoryampbreeding ground of islamic extremistschurning out terrorists threatening global peaceamphumanity,1
damnit tony stop being that hot right now im a christian woman pictwittercomctxmcmrj6v,1
actually israelis are quite happy with radical right christians who support christian zionism many fundagelicals who believe that only when israel is cleared of arabs can jesus return the provide hateful bedfellows to too many israelis,1
u are still scared to call out jihad still scared to call out pakistan still scared to call out islamic terrorism only the platitudes violence innocents amp bla bla u r brushing the role of abv by calling it a violence as if its some street brawl amp both sides r indulging,1
is this guy a muslim does he follow islam do you think he is speaking anything out of quran do you think what he said is wrong do you think that the interpretation these people are doing are just like idiots,1
show me where she has actually condemned radical islam the attacks on the world trade centers attacks on christians and well let it go she side steps the question every time i would also like to here her say i support 100 israel we know that wont happen,1
you made a good point about natos war crimes against humanity unfortunately with the same breath you promote natos dirty narrative that demonizes the word jihad terrorists are not jihadists jihad is a sacred struggle not terrorism,1
when will ur biradar report the truth about pathetic lives of muslims in china or are you all saying china is rightly blindfolding idiots n keeping them slaves,1
how is someone a so called christian so easily to speak about god yet indulging war as if it was a holy command you either hate humanity or your values are all wrong not even satanic people support radical wars but damn,1
mostly along iran balochistan border if you say this small pockets of muslim communities were rulers of those areas ceylonsri lanka was different you are an idiot all muslim communities till 12 the century were under hindu empires control,1
so you talk of destroying billions of muslims and still dont consider yourself a terroristwhat an idiot,1
watch cinews the christian institute expresses its support for a churchs legal action against edinburgh council westminster introduces a radical new abortion law in northern ireland and a christian politician speaks to colleagues of his trust in god,1
when did i said muslim are atheist am not idiots like you to say that,1
oh wow youre banging on all idiot cylinders then guess obama and biden were racist against muslims i mean it was their ban trump was upholding,1
blm is not a black christian organization but is better aligned with same tactics amp beliefs of radical islam blm fuels black genocide of the very race they purport to support thedesperateswamp calls on usual farrakhanhaters when antifa just isnt cutting it,1
hey there boogaloo we have a family tradition of how my older brother paul f is getting tried of being an idiot think he will grow up and stop beating on women or is he a full fledged muslim he is a muslim sorry nicole its you are line to be eaten,1
if you have 1 million i will show you how to build a car that runs on ac and not on a bunch of batteries any idiot can do it the whites are always fooling the rest of the world high time for the muslim world to wake up,1
virus what is the point of all of this why do you hate the american people so much what have we done to you to make you hate us so much you are a christian woman with a heart right do the right thing nancy,1
joanne a christian is trying to gather more support from people of faith for julianassange christianity is radical thats its true heart amp assange speak truth to power amp his extradition would set a very dangerous precedent she said,1
hahaha how cheap some journalists go just to mke muslims better thn well as expected if not fr you journalists hate fr hindus question hindus yr idiot raul vinc6had been pm today thank you fr uniting hindus keep questioning hating hindus fr 2024 modi 2029 yogi good happy hating,1
do you support the left and the protests rioting looting killing or abortion socialism gay marriage or any of the other radical tantrums then you either need to repent or you aint a christian jesus said either your with me or your against me you can not serve 2 masters,1
no ones antimuslim their antiradical muslim you should know you support the terrorist organization hamas not only do radical muslims use their rhetoric to justify wars amp oppress generations they use it to murder christians practice honor killings and mutilate girls,1
the english amp israel were really thinking ahead when they sent baghdadi to all those islamic religious schools,1
now if we can only get the world to recognize that islam declared war on humanity 1400 ago and outlaw it,1
im such an idiot i thought you lot were timing how long you were in sujood for and was gonna ask how your timing yourselves,1
isis boko haram and other islamic terrorist groups in the world are killing people because they believe in quran and the psycho prophet called muhammad and you too believe in the same quran and psycho prophet now tell me who is mentally ill,1
do you have any proof that they are from rss dont just put comments blindly you idiot who knows they might be muslims as well,1
yes found one more next time dont vote for him go vote for hidden christians hidden muslims and see how much they do for you you live in this fantasy where you want modi to right every structural wrong with the swish of a pen like he is dumbledore short term idiots,1
defensive sword roflmao the muslims defended themselves all the way to france and india,1
please check how many muslims carried out terrorist attacks in the name of quran and allah isis alqaeda jaishemohammed lashkaretaiba hizbul mujahideen indian mujahideen simi alshabaab hamas hezbollah taliban and so on,1
you want me to support someone who wants to remove my rights to have access to public facilities are you crazy thats like christians supporting those radical muslims that want them dead,1
rt oh nodo not go to islamic center where they beat you down mentally wdouble speak amp convert you asap,1
so radical republicans are going to what support an altright antistewardship agenda that goes against not only what america stands for but is antichristian in its failure to help its fellow man,1
exactly its idiots who cant understand basic language of muslim is muslim but exclusionists will reject anybody out of their hate its so painful to deal with you should hear how the lgbt community is doing cos i got hella fuckin stories,1
do you know whats happening with muslims in china idiot you just paid to spit venom against india and brainwash innocent kashmiri people,1
losers like you can rant as much as they want amp have given a huge help to hindu sikh christian girls in pakistan who are being kidnapped raped amp forceful converted why were you silent is it bcoz of ummah do you support radical ismalists,1
when your life is in danger people force you to wear a mask but when a muslim wears a niqab you force them to remove it and even make a third standard law against it but god is so good put ur masks on idiots,1
needs to take accountability for this islamicterrorism being peddled on its platform almost every terrorist in our nations are muslim terrorist jihad and hate for the world amp humanity,1
the radical democrat antilife position will cost them the support of prolife groups like christians mormons orthodox jews catholics amp muslims estimated 21 million prolife dems their extreme views on abortion amp infanticide will cause redtsunami2020 just walkaway,1
you think can you provide proof have you seen her remember when the far right idiots first reported this they said she was a muslim somalian which turned out to be a white albanian in the court inquest,1
idiot there are so many other issue which need to be discuss but you are just busy to spread hatred among our hindu and muslims you dumass dumass,1
how many muslims have been murdered in pakistan do you have any idea how many muslim children have been killed in bombing a school in pakistan have you any idea idiot,1
ur statmnt show ur knolg and perception ability as well u kno that rss bhgva flag is a terrorist grup thn wat a statmnt writtn in jash isis lashkar grup flags quran and hadeesh now show me and proof me that these line r not pramoting terrorism in whole wrld,1
a covid 19 patient spitting on other healthy people is a terroristparticularly when he does it for islam and jihad now fuck off you intellectual jihadi before humanity spits on you,1
its a historical fact bulgaria did the right thing bro you claim that youre a muslim the other idiots are atheists if you dont understand they wont,1
i think theres a grain of sense behind what looks like such obvious nonsense there are people who support radical gun control proposals but who dont trust the radical dems to put together such a plan without opening the door to something christians in fema camps maybe,1
how come he was sent by hajjaj bin yusuf to kill arrest the muslims who fled koofa to avoid his bayt he was the nephew of hby who was acting as a mercenary idiots like you think he came here to spread islam,1
i know sister what are you saying i know asia bibi case in pakistan but sister if you read scripture of quran you will find that isis do not follow islam amp media also try portray muslim bad in nz mosque attack was done christian guy but media dont portrays christian terrorist,1
thank u maam for ur support muslim and islamic terrorism destroyed this beautiful world every corner of this world muslim killing innocent people,1
and as a so called christian woman it doesnt give you the right to lie but then you are a fake christian so keep on lying we dont believe you,1
the same people who hate trump and would see the us remain at war forever would tell you theres no such thing as islamic terrorism from the religion of peace,1
polythesitic religion is better than polygamist religion and terrorist religion islamic radicalization is responsible for suffering of syria jihad is responsible for bleeding of humanity being a doctor you should heal but you are adding insult to an injury,1
yeah the lunatic left who want to earn their livelihood by calling people racists dont care for people who work,1
this narrative is built simply to support their cause of jihad son of a head master wrote a journalist about a convicted terrorist this is only to please gullible hindus who believe in humanity and forgiveness stopglamorisingrioters,1
dont challenge my sense of humanity it is a widely known fact that hamas and islamic jihad terrorists funded by qatar and iran,1
whats your point islam declared war on all humanity 1400 years ago time to respond in kind,1
how in the name of god can a real christian support a political party that threatens the religious liberty of every godfearing american and is hellbent on forcing down our throats as well as upon our children the radical agenda of the lgbtq community,1
ive said this before but ill say it again radical addiction support groups na aa etc would be awesome bc at the end people would turn out communists instead of christians at the end,1
u want to show me non muslims woman and kid dead body picturesu people are shamelessly using kids and women as a human shieldsu first fight against islamic terrorism bcz they only killing innocents in syriairaqafganpak,1
and this proved to be truewhen there was no one left to steal from in the saudi area they became broken down criminal places,1
i dont know why people have problems with you how can someone judge without knowing the causes its really hard for you i understand that but youre brave enough to handle those idiots dont let them effect you with there arrogance youre a responsible muslim citizen,1
and maybe you are to stupid to see that the muslim terrorist in palestine murder more civilians that israel,1
filthy taquiyya liar the abuse of women by islam couldnt be clearer,1
rt lets get it straight in islam there is radical and there is moderate thisisislam,1
24 and the reaction from her muslim husbandtobe other than being extremely upset at her actions of hugging others bringing alcohol and asking her why she is acting crazy fk brittany fk you he said im an idiot look at her fooling me yazan latergt,1
no need to fake it like the sociopath socialist margaret sanger racist kkk barack muslim brotherhood democrat party like joe president trump has done more for all americans in 3 12 years than soros boy barry in 8 years playing president black americans know now you idiots,1
proof if proof be needed that you fascist idiots only care about persecuted muslims if you can blame israel and only care about imperialism if it is practiced by the west,1
you cant read nothing in your dumb tweet addresses the issues kareem a devout muslim raises in his article antisemitism is dumb and only idiots embrace the stupid conspiracy theories associated with it,1
i swore to protect my country from all enemies foreign domestic and uphold the constitution of the us radical christianity does more harm to us than radical islam ever did but i seriously doubt you would support the slaughter of white christians like you do brown muslims,1
so according to your theory mir jafar and mir sadiq cant be traitors as they never stepped out of the india and qea muhammad ali jinnah cant be saviour of muslims of indian subcontinent as he had spent his whole youth in west slow claps you bunch of idiots,1
what does that have to do with muslim extermination of jews,1
mostly old testament were its heroes attacked and slaughter every man woman child animal,1
idiot all religious minorities of pakistan bangladesh afghanistan who are tortured by muslim majority is already included in caa jumping so much on a report from the country who do srip search of you guys after seeing name,1
ps especially the conservative christians im mean holy shit what christian woman in her right mind would vote for this what woman in general,1
americans didnt burn any libraries microbrain and even if they did why punish iraqis by burning their libraries dumbo,1
rt to be clear white boys singing abt hanging niggers got them police protection black ppl chanting black lives matter got them,1
bagdadi was doing all sorts of bakchodi against and peaceits also a known fact that isis terrorists and abubakralbakchodi were also sexpervert who women similar type of pervertedjihadis are residing in pakistan who speak of jihad,1
isis terrorists organizations hai i accept bt i have read quran with meaning and no where it is mentioned to kill any innocent human ye baat tm manega nahi kyuki brainwash kiya hua h na tmlog ka,1
why do people think that being muslim is a race lmaoo you guys are idiots,1
idiot there are many muslims in crpf dont misguide he was abusing police and crpf so he got lessons write reason also if you know dont spread fake news,1
hello sardar rahaf dont talk shit if you dont know what actually happened ohk first of all hindus were attacked by muslims go and check it out idiot do some hw before coming to conclusions,1
they are fans of fenerbahce you cannot say turks and muslims are racist by looking at a group of idiots,1
im not an idiot theres a tape of him saying all muslims the muslim visa ban is also a shitty move im from a muslim country and theres at least 10 of us at the hospital and we save american lives everyday we couldve been banned with his policy sounds good to you,1
a religion isnt a race you absolute idiot if you were a bit more of a serious person id pull out the criminal stats from all over europe that i have gathered over the years showing the propensity to violent crime of muslims but since youre just trolling why bother lol,1
we all know omar is an america hating christian hating radical leftist what does that make those who support her,1
i dont trust people who support terrorists of any kind that includes those supporting radical muslims intent on eradicating jews christians and all americans your congressmuslims are in that category you know it your disingenuous bs does not work for americans,1
mullah omar isis ttp and other terrorist groups have no authority to declare jihad they are evil against humanity,1
i would say u r a far left christianaphobe u hv zero 2 say abt islamic terrorism fgm muslim rape gangs honour killings forced marriages selling their kids like taking a cow to market suicide bombers barbaric halal can u imagine how distressing its 2 hv this scum here,1
your terminology is as meaningless as the assumptions you make from them palestinians have no country and never have had one,1
support islamic extremism cleverly support comedians which makes jokes on hindusim till they dont touch islam support terrorist by giving misleading headlines support maoist in the name of humanity support rioters in the name of pregnancy succesful jihad thats arfa for you,1
the term muslim was used for bosniaks during the commie rules you idiot it was a ethnic group name not a religious term,1
newsflash none of those folks are christians if they support trump the antichrist they are brainwashed radical religious frauds god amp his son jesus dont support trump or the evil repulsivecans my assessment of those cult45 worshippers is backed up by the new testament,1
did you know the isis and all the muslim terrorist drew inspiration from the qurancited many verses of which you are life and afterlife memberits just a comparison of your tweet didnt want to disrespect any religion,1
if you have so much problem with india then why are you living here for muslims india already prepared pakistan go there and spread your idiot thoughts jai hind,1
islam maintained slavery much longer than christianity and only gave it up under western pressure,1
i know these outfits and they are the outfits of a lesbian a middle aged christian woman or a middle aged christian lesbian honey on the rights shorts are making me lean towards one of the lesbian categories and thats because i like them,1
monotheists are rassists in general see mono whats the difference between radical moslems and radical christians youre fighting against isis why do you support the idiocracy of religion in your country ah sure election,1
u want to het rid to islamic terror tags but sir tags r nt given by journalists dey r given by public at largetry ur best to tag rss a terror groupkuch nahi hogacuz islamic terrorism he sirf ek satya hterror n islam hav same meaning,1
it take one idiot who really shouldnt be mayor you done more to promote race division and violence than anyone else in england yoh fought for terrorist all your life that target whites only muslims have killed more black christians than anyone in the world,1
a piece at a time start by outlawing new mosques and stoping muslim immigration,1
90dayfiance i dont understand why these people date a muslim and yet refuse to follow islamic law,1
mohammed was a slave trader jesus wasnt mohammed was a sexist jesus wasnt,1
i dont care if you think im an idiot he has stated on his show that most or all muslims hold extremist views has called representative omar an antisemite and said the nword do you deny this would you like me to dig up the videos,1
so are people who support murder for apostacy guilty of anything,1
99 of the time you muslims play the victim card its a lie and the reverse is true,1
yeah say that to the muslims in china and what does the freedom of daying even mean lol youre an idiot communist bot millions of chinese people migrate to the us and the wealthier ones fly to the us to have their kids born on us soil to get the american citizenship,1
snowflake millennium idiots who dont have a clue what they are doing making our our country into a muslim country and life will be hell for women to live in all there equality for woman will go right out the window good luck with that one dont say you werent warned,1
you literally called me an idiot and aggressive lol dont back pedal you cant make outrageous comments about muslim women and not expect a reaction,1
yes well show those radical dems what it means to be a conservative we support adding to the deficit giving our corporate lords more tax cuts taking healthcare away from all the heathens getting foreign interference in our elections amp advancing a white christian agenda,1
i cancelled sky after watching the political nonsense during after the man city v arsenal game i had been with them for 30 years how come idiots like me knew the blms extremist ideology yet you lot did not perhaps you should listening to us regarding muslim grooming gangs,1
in a free world even a christian woman has the right to withdraw if she finds something out that goes against her christian lifestyle equality amp freedom can not be just for one set of people that is the whole point of freedom amp equal rights otherwise gays then become biggots,1
we should imprison this insensitive barbaric group of uncivilised creatures they have attended a terrorist congregation jihad against humanity fellow moderate muslims should appeal to this radical elements to cooperate,1
rt islam isis allah the mutilator can you feel the peace yet,1
the entire world is facing islamic terrorism on the bases of jihad let them ignoretell me about hassan and hussain who killed them in karblarss u bloody killed them,1
results no terrorism in islam allah forbids it amp it is so clear written in the quran and aunthentic hadiths terrorism is sinful terrorist has no religion isis is not islam may allah make us to fight the right jihad,1
saudi arabia a nation of islamolunatics hiding from the islamolunatics they helped to create islam,1
republicans sold their soul to putin their heart to the christian taliban this radical minority thinks they can force their religion upon us through tmp they will support him amp the republicans for that power wont they be surprised when they enter the gates of hell,1
wow shameless people you genocide enablers if you have guts and courage to condemn supremacy suspend all idiots calling for genocide of muslims in india,1
you are the only one talking about hindumuslims here youve been blinded by your hatred towards hindus so much that youre ignoring the real issue go and learn how china is putting muslims into concentration camps show some so called brotherhood dont be a blind idiot,1
and sikhs were out there mopping masjid for muslims and holding iftar parties on gurudwara grounds thank you to this idiot islamic attackers for repaying back the great deeds of sikh community,1
ohhhh right thooooose muslim patrols yeah thats not an actual muslim patrol you cant take a few videos of one small group of idiots doing stupid shit on camera and take it seriously,1
sikh terrorism is on par with islamic terrorism the very foundation and tradition of sikhism is violence it is u fortunate hindus are dubbed as genocide maniacs by many sikhs but i have seen no hindu talk about enormous killings of hindus by sikhs kudos to you,1
even other religious symbolism is bannedbliving in india you dont know what secularism is no wonder this very ungrateful and predatory attitude has exposed muslims in the west too and only an idiot would compare a religious veil with a medical mask,1
how any hindus or muslims can ever vote 4 this idiot but you just cant account for ppl like this would like him to explain these extreme views,1
yes hafiz saeed is funded by raw then hang him and pakistan is shame on humanity where whole world is fighting against covid19 pakistani are trying to do jihad in kashmir and thats too by using covid19 infected terrorists which forced our troops to wear special suit to handle,1
again you are the liar muslims invaded europe 400 years before the crusades,1
your forefathers were worst creatures of history and u will bring 1000s excuses but not accept fact what will u do with century old books where muslims proudly said they demolished kafirs butkhana idiots thats why no one can trust you,1
these extremist evangelicals have hijacked the christian faith and distorted the bible teachings 4a an extremist politcal and personal agenda the same way isis and muslim terrorist groups hijacked the muslim faith and quran neither group represents the true faith,1
r u kidding islamic terrorism is responsible for two thirds of the coronavirus cases in india they are public enemy this is bio terrorism book them for it and prosecute them,1
no but if you are following a quran that has hatred and bigotry in it it makes you a hateful bigot,1
really dont you know anything about your evil religion,1
minnesota this is what happens maybe you idiots that vote liberal will understand now and you voted a muslim radical in the the house of representatives you get whats coming to you,1
dens of apostates murder for the sake of religion could you get any more stupid and inhuman,1
islam is at war with every other religion and non religion on the planet but idiots claim the fault is the jews,1
the army rules egypt so before you blame muslims remember the im prison torture and kill muslims in egypt all day every day the muslim brotherhood is deemed a terrorist organisation by their military government go learn about the truth in egypt you daily mail idiots,1
the prophet mohammed was a terrorist and he knew islam,1
so i m challenging u take a placard condem radical islamic terrorism and u will have my support agree,1
black lives matter is a radical marxist anticapitalist antisemite antichristian antifamily movement that is filled with a bunch of liars who are corporate shakedown specialists why would anyone support that,1
im a muslim and aint no way im supporting that racist islamophobic asshole you sick moneyhungry idiot we all know that youre crawling up his ass bc of some business agreement so just stop dragging the muslim community into this idiot blacklivesmatter allah loves everyone,1
i am muslim im also black pls realize that no one is saying the muslims in the concentration camps arent important stop making us look like idiots i understand what youre feeling but this isnt right,1
i am a black christian woman i will always fight for my black rights as well as my faith,1
as prospects for a palestinian state and peace dwindle americans are splitting along leftright and youngold axes and the epicenter of us support for israel has shifted from the jewish to the radical christian fundamentalist constituencies my latest,1
this piece reads like a bizarro psa from the 50s far right ideology bled into his daily life he began referring to himself as a conservative he dated a christian woman it was kind of sad how did you get this way said a friend of mr cain,1
turkey it was ottoman empire idiot and it was a time as a muslim you could not even open a place with arabic script anywhere in britain or france right why not who gives a fuck about bulgarian millet ottomans could say no you are connected to roman orthodox sit back,1
oh please maybe if youre muslim but even so this whole speech control movement is for idiots,1
if muslims ever produced a decent leader the world would be overjoyed to accept him,1
so if i say that you must be a murdering fascist because you follow that book am i right,1
the good christian woman full lecture series every wednesday for a month from left to right good housewife semihard working mum but only one day a week perfect trophy wife solid kitchen hand dishwasher cook sandwich artist gardener weed puller serving men,1
frank clunge rt right now the song i would blank to f christian woman type o negative cry white ferrari frank ocea,1
i never realised how much of a brainless idiot you really are you never said a word when emily jones was beheaded by a black woman when playing in a park or muslim rape gangs alllivesmatter supporting riots you should resign now,1
can you imagine bending our knee to a blend of muslim pakistani halal shariah law rapists and immigrants from nigeria who rape 2million women a year and the golification of gangsta culture from our young left educated idiot kids what future are we allowing here,1
later he attacked the jews of khybar killed many stole their property,1
come back for a chat when you get a brain,1
search for hate comments from muslimsyou will find in lakhs who wants to kill kafirsand want islamic stateidiot,1
because supporting isis is so antifacist lol d yeah go ahead buddy support stoning of women throwing gays down the building and before you start over we have our polish muslims we are regarding as our brothers we just do not like idiots,1
its irritating that dummies think its a muslim cause versus a national liberation cause but some of the clap backs used when idiots spout off with their misinformation about palestine being muslim are rife with islamophobia its in the outrage and language you use,1
if you are just going to sit there and tell lie after lie muslim taquiyya this discussion is over you are blocked,1
christian extremists are as dangerous as radical islamists nota bene republicans do support do enable both christian extremists and radical islamists the latter by pandering to trumps buddies saudi mbs and turkish erdogan,1
every muslim who is forced to stay in islam by the law of apostacy for murder is forced,1
my last for mohamed el bachiri lost his wife during maelbeek terrorist attack on 22 march 2016 he wants to send a universal message of humanity and love with his book a jihad of love molenbeek brussels,1
some idiots are still under the impression that muslim women need incompetent selfcongratulatory liberal males to support us like we arent better educated braver more accomplished more active more vocal we can mentor you guy by appointment only competition is fierce,1
you r associate jihadi playing altaqiya emotionalvictimhoodjihad bhaicharajihad for invaderstraitorspredatorsbarbarians jihadi narpashunarpishachshaitanhaiwandarindarapistterrorist conspiring against hindushindutvahindusthanhumanity for next hindu genocides,1
because what does alabama care about the truth or justice will answer for this in the future shes a good christian woman right alabama executes inmate nathaniel woods,1
im a christian and i support all minority groups other religions and people of all colours i frequently donate to un and amnesty projects working for lgbqt rights please dont generalize us based on some radical conservatives,1
nobody cares what his honor means to you fools we have no obligation to honor the slave trader and caravan robber,1
so what about trump and his affinity for the nazis you are aware that the radical us christian right support israel because they hope for the second coming of christ and worlds destruction right hello anybody home,1
idiot show me one indian muslim who loves pakistan we glad to send them to pak even they are free to get out from india you should be ashamed about the pak and muslims there for their treatment of minorities,1
will you have guts to show the violent side of muslims or r u to afraid to do so because it will not be secularstop defaming hindus stop this hatred and face the reality of islamic terrorism and if u have guts make a series on islamic conversion or islamic terrorism,1
isis terrorists attacked these infants today in kabul under the name of jihad is this jihad is this humanity is this a war i am speechless,1
yeah im muslim so what your the gate keeper of islam now and i never said my views are above allah but trans and please dont use allah to justify you transpohobia and btw trans people are backed by science if dont believe me look it idiot,1
killing people because they believe differently than you and express that is not an excuse for murder except among muslims,1
laugh like idiots all you want you dont matter you are irrelevant if they were muslims they were my ancestors no matter if they were african blacks caucasians arabs turks or oriental islam doesnt care about bloodline or ethnicity we dont believe in cast system either,1
has sharjeel imam committed the same crime as vikas dubey idiot moreover who gives police the power to encounter a person who is already in custody what sort of sick mentality you people are developing has any muslim ditched you personally if not why this hate on mere hearsay,1
the president of turkey erdogan declared to convert the church hagiasophia to a mosque its a extremist act against christiansoccident erdoan support the radical extremism its dangerous christianswilllive,1
if i remember correctly muslims once ruled over india so why are you still alive and not dead maybe try reading the whole book and a chapter idiot,1
that is one of the pieces of lying propaganda that muslims try to fool westerners with here is story,1
and we are suppose to believe that the murdering muslims defended themselves all the way to europe and india bullshit,1
you are idiot read the islamic declaration of the muslim leader izetbegovic and read about the crimes of naser oric committed against serbs in the vicinity of srebrenica,1
